"country","year","age_group","occupation","earn_F","earn_M","gender_pay_gap","panel_id","young","senior","high_skill","managerial","year_2014","year_2018","year_2022"
"RS",2022,"Young","Craft",302427.666666667,365167.666666667,17.1811487508478,"RS_Young_Craft",1,0,0,0,0,0,1
"RS",2022,"Young","Elementary",305017.666666667,337299.666666667,9.57071802620617,"RS_Young_Elementary",1,0,0,0,0,0,1
"RS",2022,"Young","Managers",506101.666666667,528863.666666667,4.30394474694486,"RS_Young_Managers",1,0,1,1,0,0,1
"RS",2022,"Young","Operators",318838,367345,13.2047530250854,"RS_Young_Operators",1,0,0,0,0,0,1
"RS",2022,"Young","Professionals",670951,885273,24.2097070621153,"RS_Young_Professionals",1,0,1,0,0,0,1
"RS",2022,"Young","Service",302206,315607.666666667,4.24630580372466,"RS_Young_Service",1,0,0,0,0,0,1
"RS",2022,"Young","Technicians",459603,577521.333333333,20.4180047605745,"RS_Young_Technicians",1,0,0,0,0,0,1
"SE",2010,"Young","Agriculture",24344.5,24508,0.667129100701812,"SE_Young_Agriculture",1,0,0,0,0,0,0
"SE",2010,"Young","Clerical",26506.5,27599.5,3.96021667059186,"SE_Young_Clerical",1,0,0,0,0,0,0
"SE",2010,"Young","Craft",24653.5,28166.5,12.4722631494861,"SE_Young_Craft",1,0,0,0,0,0,0
"SE",2010,"Young","Elementary",26393,27496.5,4.0132380484789,"SE_Young_Elementary",1,0,0,0,0,0,0
"SE",2010,"Young","Managers",31628.5,35842,11.7557613972435,"SE_Young_Managers",1,0,1,1,0,0,0
"SE",2010,"Young","Operators",27484.5,28435.5,3.3444110355014,"SE_Young_Operators",1,0,0,0,0,0,0
"SE",2010,"Young","Professionals",29203.5,32835.5,11.0611990071721,"SE_Young_Professionals",1,0,1,0,0,0,0
"SE",2010,"Young","Service",36637,37078.5,1.19071699232709,"SE_Young_Service",1,0,0,0,0,0,0
"SE",2010,"Young","Technicians",29390,31907.5,7.88999451539607,"SE_Young_Technicians",1,0,0,0,0,0,0
"SE",2014,"Young","Agriculture",104964,113870,7.82119961359445,"SE_Young_Agriculture",1,0,0,0,1,0,0
"SE",2014,"Young","Clerical",120074,127947.666666667,6.1538180975034,"SE_Young_Clerical",1,0,0,0,1,0,0
"SE",2014,"Young","Craft",129286,131529.333333333,1.70557644935985,"SE_Young_Craft",1,0,0,0,1,0,0
"SE",2014,"Young","Elementary",126737.666666667,132405.666666667,4.28078355155998,"SE_Young_Elementary",1,0,0,0,1,0,0
"SE",2014,"Young","Managers",146305.333333333,157313.666666667,6.99769674599154,"SE_Young_Managers",1,0,1,1,1,0,0
"SE",2014,"Young","Operators",125983.666666667,131842.666666667,4.44393317287272,"SE_Young_Operators",1,0,0,0,1,0,0
"SE",2014,"Young","Professionals",132884.666666667,150708,11.8264016066389,"SE_Young_Professionals",1,0,1,0,1,0,0
"SE",2014,"Young","Service",163728.333333333,183102.666666667,10.5811311686704,"SE_Young_Service",1,0,0,0,1,0,0
"SE",2014,"Young","Technicians",130385.666666667,143224.333333333,8.96402613150001,"SE_Young_Technicians",1,0,0,0,1,0,0
"SE",2018,"Mid Career","Agriculture",121897,129267,5.70137776849467,"SE_Mid Career_Agriculture",0,0,0,0,0,1,0
"SE",2018,"Mid Career","Clerical",139122.666666667,144326.666666667,3.60570927063606,"SE_Mid Career_Clerical",0,0,0,0,0,1,0
"SE",2018,"Mid Career","Craft",134012,156659.666666667,14.456603380151,"SE_Mid Career_Craft",0,0,0,0,0,1,0
"SE",2018,"Mid Career","Elementary",114443,132173.333333333,13.4144557651569,"SE_Mid Career_Elementary",0,0,0,0,0,1,0
"SE",2018,"Mid Career","Managers",247806.666666667,310435.666666667,20.1745503899359,"SE_Mid Career_Managers",0,0,1,1,0,1,0
"SE",2018,"Mid Career","Operators",137196.666666667,150226,8.67315466918732,"SE_Mid Career_Operators",0,0,0,0,0,1,0
"SE",2018,"Mid Career","Professionals",179328.333333333,214891.333333333,16.5492946822735,"SE_Mid Career_Professionals",0,0,1,0,0,1,0
"SE",2018,"Mid Career","Service",141027.333333333,154207.333333333,8.5469346464284,"SE_Mid Career_Service",0,0,0,0,0,1,0
"SE",2018,"Mid Career","Technicians",159721,193919.333333333,17.6353397804585,"SE_Mid Career_Technicians",0,0,0,0,0,1,0
"SE",2018,"Senior","Agriculture",120264,128868.333333333,6.67684070304316,"SE_Senior_Agriculture",0,1,0,0,0,1,0
"SE",2018,"Senior","Clerical",148464,152959,2.93869599042881,"SE_Senior_Clerical",0,1,0,0,0,1,0
"SE",2018,"Senior","Craft",139254,162770.333333333,14.4475549393727,"SE_Senior_Craft",0,1,0,0,0,1,0
"SE",2018,"Senior","Elementary",117428,135759.333333333,13.5028162581824,"SE_Senior_Elementary",0,1,0,0,0,1,0
"SE",2018,"Senior","Managers",270553,356105,24.0243748332655,"SE_Senior_Managers",0,1,1,1,0,1,0
"SE",2018,"Senior","Operators",140383.333333333,155223.333333333,9.56041832198767,"SE_Senior_Operators",0,1,0,0,0,1,0
"SE",2018,"Senior","Professionals",198933,245286.333333333,18.8976420754519,"SE_Senior_Professionals",0,1,1,0,0,1,0
"SE",2018,"Senior","Service",147708.666666667,155027,4.7206830638104,"SE_Senior_Service",0,1,0,0,0,1,0
"SE",2018,"Senior","Technicians",170740,213137.666666667,19.8921510823208,"SE_Senior_Technicians",0,1,0,0,0,1,0
"SE",2018,"Young","Agriculture",110830.333333333,121700,8.93152560942207,"SE_Young_Agriculture",1,0,0,0,0,1,0
"SE",2018,"Young","Clerical",123539,127889,3.40138714041082,"SE_Young_Clerical",1,0,0,0,0,1,0
"SE",2018,"Young","Craft",126085,143912.333333333,12.3876341383759,"SE_Young_Craft",1,0,0,0,0,1,0
"SE",2018,"Young","Elementary",136743,137870,0.817436715746718,"SE_Young_Elementary",1,0,0,0,0,1,0
"SE",2018,"Young","Managers",163533.333333333,179030,8.65590496937198,"SE_Young_Managers",1,0,1,1,0,1,0
"SE",2018,"Young","Operators",135038,147682,8.56163919773567,"SE_Young_Operators",1,0,0,0,0,1,0
"SE",2018,"Young","Professionals",149710,158648.666666667,5.63425262529782,"SE_Young_Professionals",1,0,1,0,0,1,0
"SE",2018,"Young","Service",177041.333333333,186926,5.28801058529401,"SE_Young_Service",1,0,0,0,0,1,0
"SE",2018,"Young","Technicians",131919.666666667,150568,12.3853231319625,"SE_Young_Technicians",1,0,0,0,0,1,0
"SE",2022,"Mid Career","Agriculture",133359.333333333,138742.666666667,3.88008495343897,"SE_Mid Career_Agriculture",0,0,0,0,0,0,1
"SE",2022,"Mid Career","Clerical",153302,156606,2.10975313844936,"SE_Mid Career_Clerical",0,0,0,0,0,0,1
"SE",2022,"Mid Career","Craft",139783.333333333,166533,16.0626822711815,"SE_Mid Career_Craft",0,0,0,0,0,0,1
"SE",2022,"Mid Career","Elementary",128377.333333333,135726.666666667,5.41480426347069,"SE_Mid Career_Elementary",0,0,0,0,0,0,1
"SE",2022,"Mid Career","Managers",292142,324786,10.0509258403995,"SE_Mid Career_Managers",0,0,1,1,0,0,1
"SE",2022,"Mid Career","Operators",147089.666666667,163229,9.887540408465,"SE_Mid Career_Operators",0,0,0,0,0,0,1
"SE",2022,"Mid Career","Professionals",200128,238527.333333333,16.0985044341529,"SE_Mid Career_Professionals",0,0,1,0,0,0,1
"SE",2022,"Mid Career","Service",151132,163394,7.50455953094973,"SE_Mid Career_Service",0,0,0,0,0,0,1
"SE",2022,"Mid Career","Technicians",175795.333333333,209195,15.9658054287467,"SE_Mid Career_Technicians",0,0,0,0,0,0,1
"SE",2022,"Senior","Agriculture",132695.333333333,146842.333333333,9.63414274266957,"SE_Senior_Agriculture",0,1,0,0,0,0,1
"SE",2022,"Senior","Clerical",162344.333333333,162149,-0.120465333325116,"SE_Senior_Clerical",0,1,0,0,0,0,1
"SE",2022,"Senior","Craft",153664.333333333,174523,11.9518153290206,"SE_Senior_Craft",0,1,0,0,0,0,1
"SE",2022,"Senior","Elementary",124676,136846.666666667,8.89365226287328,"SE_Senior_Elementary",0,1,0,0,0,0,1
"SE",2022,"Senior","Managers",319788.666666667,391976,18.4162635807634,"SE_Senior_Managers",0,1,1,1,0,0,1
"SE",2022,"Senior","Operators",148846,162965,8.66382352038781,"SE_Senior_Operators",0,1,0,0,0,0,1
"SE",2022,"Senior","Professionals",223422,274241.666666667,18.5309793673463,"SE_Senior_Professionals",0,1,1,0,0,0,1
"SE",2022,"Senior","Service",159494.666666667,160980,0.922681906655077,"SE_Senior_Service",0,1,0,0,0,0,1
"SE",2022,"Senior","Technicians",187549.666666667,232771,19.4273914419465,"SE_Senior_Technicians",0,1,0,0,0,0,1
"SE",2022,"Young","Agriculture",121256.666666667,123320,1.67315385447076,"SE_Young_Agriculture",1,0,0,0,0,0,1
"SE",2022,"Young","Clerical",136011.666666667,146208.333333333,6.97406668566544,"SE_Young_Clerical",1,0,0,0,0,0,1
"SE",2022,"Young","Craft",156398.666666667,151873,-2.97990206729745,"SE_Young_Craft",1,0,0,0,0,0,1
"SE",2022,"Young","Elementary",140756,143211.333333333,1.71448255957397,"SE_Young_Elementary",1,0,0,0,0,0,1
"SE",2022,"Young","Managers",170782.666666667,194670,12.2706802965703,"SE_Young_Managers",1,0,1,1,0,0,1
"SE",2022,"Young","Operators",146482,155479,5.78663356466147,"SE_Young_Operators",1,0,0,0,0,0,1
"SE",2022,"Young","Professionals",171276.666666667,183401,6.61083272901092,"SE_Young_Professionals",1,0,1,0,0,0,1
"SE",2022,"Young","Service",186931.666666667,182033,-2.69108714720226,"SE_Young_Service",1,0,0,0,0,0,1
"SE",2022,"Young","Technicians",153445.666666667,168838.666666667,9.11698741994332,"SE_Young_Technicians",1,0,0,0,0,0,1
"SI",2010,"Young","Clerical",17418,17330.25,-0.506340070108625,"SI_Young_Clerical",1,0,0,0,0,0,0
"SI",2010,"Young","Craft",14202.5,16529.25,14.0765612474855,"SI_Young_Craft",1,0,0,0,0,0,0
"SI",2010,"Young","Elementary",13167.75,14268.25,7.71292905577068,"SI_Young_Elementary",1,0,0,0,0,0,0
"SI",2010,"Young","Managers",23150.75,22265.75,-3.97471452791844,"SI_Young_Managers",1,0,1,1,0,0,0
"SI",2010,"Young","Operators",13881.25,17104.75,18.8456422923457,"SI_Young_Operators",1,0,0,0,0,0,0
"SI",2010,"Young","Professionals",22058.5,25434.75,13.2741623173021,"SI_Young_Professionals",1,0,1,0,0,0,0
"SI",2010,"Young","Service",15731.5,16472.75,4.49985582249473,"SI_Young_Service",1,0,0,0,0,0,0
"SI",2010,"Young","Technicians",19760,21518.25,8.1709711523939,"SI_Young_Technicians",1,0,0,0,0,0,0
"SI",2014,"Young","Clerical",18288.5,17975.8333333333,-1.73937230541005,"SI_Young_Clerical",1,0,0,0,1,0,0
"SI",2014,"Young","Craft",14821.1666666667,17621,15.889185252445,"SI_Young_Craft",1,0,0,0,1,0,0
"SI",2014,"Young","Elementary",13913.3333333333,15959,12.8182634668003,"SI_Young_Elementary",1,0,0,0,1,0,0
"SI",2014,"Young","Managers",25425.6666666667,26429.6666666667,3.79876149276697,"SI_Young_Managers",1,0,1,1,1,0,0
"SI",2014,"Young","Operators",15696.8333333333,18328.6666666667,14.3591095915324,"SI_Young_Operators",1,0,0,0,1,0,0
"SI",2014,"Young","Professionals",21263.3333333333,26145.5,18.6730667482613,"SI_Young_Professionals",1,0,1,0,1,0,0
"SI",2014,"Young","Service",14993.3333333333,15883.3333333333,5.60335781741868,"SI_Young_Service",1,0,0,0,1,0,0
"SI",2014,"Young","Technicians",19966.3333333333,21895.3333333333,8.81009651980635,"SI_Young_Technicians",1,0,0,0,1,0,0
"SI",2018,"Mid Career","Agriculture",19929,18134,-9.89853314216389,"SI_Mid Career_Agriculture",0,0,0,0,0,1,0
"SI",2018,"Mid Career","Clerical",22720.3333333333,23233.6666666667,2.20943745426896,"SI_Mid Career_Clerical",0,0,0,0,0,1,0
"SI",2018,"Mid Career","Craft",17776.5,22016,19.2564498546512,"SI_Mid Career_Craft",0,0,0,0,0,1,0
"SI",2018,"Mid Career","Elementary",15160.6666666667,19077.8333333333,20.5325552342597,"SI_Mid Career_Elementary",0,0,0,0,0,1,0
"SI",2018,"Mid Career","Managers",41319.1666666667,47026.6666666667,12.1367309328041,"SI_Mid Career_Managers",0,0,1,1,0,1,0
"SI",2018,"Mid Career","Operators",16891,21556.5,21.6431238837474,"SI_Mid Career_Operators",0,0,0,0,0,1,0
"SI",2018,"Mid Career","Professionals",30512.3333333333,38348.8333333333,20.4347807191005,"SI_Mid Career_Professionals",0,0,1,0,0,1,0
"SI",2018,"Mid Career","Service",17551.8333333333,21058.1666666667,16.6507055853232,"SI_Mid Career_Service",0,0,0,0,0,1,0
"SI",2018,"Mid Career","Technicians",26197.8333333333,31551.1666666667,16.9671485998933,"SI_Mid Career_Technicians",0,0,0,0,0,1,0
"SI",2018,"Senior","Agriculture",17909.3333333333,20375.6666666667,12.1043074255239,"SI_Senior_Agriculture",0,1,0,0,0,1,0
"SI",2018,"Senior","Clerical",24418.6666666667,24228.3333333333,-0.785581619316238,"SI_Senior_Clerical",0,1,0,0,0,1,0
"SI",2018,"Senior","Craft",17474.8333333333,21777.8333333333,19.7586230647371,"SI_Senior_Craft",0,1,0,0,0,1,0
"SI",2018,"Senior","Elementary",14950.5,17888.1666666667,16.4224021466705,"SI_Senior_Elementary",0,1,0,0,0,1,0
"SI",2018,"Senior","Managers",45798.3333333333,53069,13.7004026204878,"SI_Senior_Managers",0,1,1,1,0,1,0
"SI",2018,"Senior","Operators",16880.5,21723.8333333333,22.2950215968637,"SI_Senior_Operators",0,1,0,0,0,1,0
"SI",2018,"Senior","Professionals",35382.3333333333,43728.1666666667,19.0857151568973,"SI_Senior_Professionals",0,1,1,0,0,1,0
"SI",2018,"Senior","Service",17494.1666666667,19762.1666666667,11.4764744081705,"SI_Senior_Service",0,1,0,0,0,1,0
"SI",2018,"Senior","Technicians",27353.6666666667,32715,16.3879973508584,"SI_Senior_Technicians",0,1,0,0,0,1,0
"SI",2018,"Young","Clerical",19780.5,19211.8333333333,-2.95998126154888,"SI_Young_Clerical",1,0,0,0,0,1,0
"SI",2018,"Young","Craft",16879,19525.6666666667,13.5548082011711,"SI_Young_Craft",1,0,0,0,0,1,0
"SI",2018,"Young","Elementary",15372.5,18103.1666666667,15.0839171783942,"SI_Young_Elementary",1,0,0,0,0,1,0
"SI",2018,"Young","Managers",26720.8333333333,27069.5,1.28804250786556,"SI_Young_Managers",1,0,1,1,0,1,0
"SI",2018,"Young","Operators",16061,20109.6666666667,20.132937724809,"SI_Young_Operators",1,0,0,0,0,1,0
"SI",2018,"Young","Professionals",22782.6666666667,27747.6666666667,17.8933964417428,"SI_Young_Professionals",1,0,1,0,0,1,0
"SI",2018,"Young","Service",16142.1666666667,18812.1666666667,14.1929425106093,"SI_Young_Service",1,0,0,0,0,1,0
"SI",2018,"Young","Technicians",20921.8333333333,23852.6666666667,12.2872355292211,"SI_Young_Technicians",1,0,0,0,0,1,0
"SI",2022,"Mid Career","Agriculture",19886.6666666667,23901.5,16.7974115989931,"SI_Mid Career_Agriculture",0,0,0,0,0,0,1
"SI",2022,"Mid Career","Clerical",27440.1666666667,28764.5,4.60405476658149,"SI_Mid Career_Clerical",0,0,0,0,0,0,1
"SI",2022,"Mid Career","Craft",22796.1666666667,27147.8333333333,16.029517395495,"SI_Mid Career_Craft",0,0,0,0,0,0,1
"SI",2022,"Mid Career","Elementary",19855.5,25210.3333333333,21.2406288426703,"SI_Mid Career_Elementary",0,0,0,0,0,0,1
"SI",2022,"Mid Career","Managers",49926,55772.3333333333,10.4824972955528,"SI_Mid Career_Managers",0,0,1,1,0,0,1
"SI",2022,"Mid Career","Operators",22153.3333333333,27508.6666666667,19.467804085985,"SI_Mid Career_Operators",0,0,0,0,0,0,1
"SI",2022,"Mid Career","Professionals",36605.3333333333,45414.6666666667,19.397551451807,"SI_Mid Career_Professionals",0,0,1,0,0,0,1
"SI",2022,"Mid Career","Service",22855.3333333333,26799.1666666667,14.7162536148512,"SI_Mid Career_Service",0,0,0,0,0,0,1
"SI",2022,"Mid Career","Technicians",31502.5,37140.3333333333,15.1798135001481,"SI_Mid Career_Technicians",0,0,0,0,0,0,1
"SI",2022,"Senior","Agriculture",22659.1666666667,22191,-2.10971414837848,"SI_Senior_Agriculture",0,1,0,0,0,0,1
"SI",2022,"Senior","Clerical",29285.8333333333,29432,0.496624988674463,"SI_Senior_Clerical",0,1,0,0,0,0,1
"SI",2022,"Senior","Craft",23177.5,27337.5,15.2171925011431,"SI_Senior_Craft",0,1,0,0,0,0,1
"SI",2022,"Senior","Elementary",19973.1666666667,23408.6666666667,14.6761883063253,"SI_Senior_Elementary",0,1,0,0,0,0,1
"SI",2022,"Senior","Managers",58168,63508.6666666667,8.40935095472534,"SI_Senior_Managers",0,1,1,1,0,0,1
"SI",2022,"Senior","Operators",22708.3333333333,26926.3333333333,15.6649624283539,"SI_Senior_Operators",0,1,0,0,0,0,1
"SI",2022,"Senior","Professionals",43521.1666666667,51253.6666666667,15.0867255025657,"SI_Senior_Professionals",0,1,1,0,0,0,1
"SI",2022,"Senior","Service",23405.6666666667,25298.3333333333,7.48138876078792,"SI_Senior_Service",0,1,0,0,0,0,1
"SI",2022,"Senior","Technicians",33992.3333333333,37530,9.42623678834709,"SI_Senior_Technicians",0,1,0,0,0,0,1
"SI",2022,"Young","Clerical",24254.6666666667,25125,3.46401326699834,"SI_Young_Clerical",1,0,0,0,0,0,1
"SI",2022,"Young","Craft",21508,24197.5,11.1147845851844,"SI_Young_Craft",1,0,0,0,0,0,1
"SI",2022,"Young","Elementary",19548.1666666667,23919.8333333333,18.276325782649,"SI_Young_Elementary",1,0,0,0,0,0,1
"SI",2022,"Young","Managers",29262,30415.1666666667,3.79141985084196,"SI_Young_Managers",1,0,1,1,0,0,1
"SI",2022,"Young","Operators",21077.3333333333,25322.6666666667,16.7649536647009,"SI_Young_Operators",1,0,0,0,0,0,1
"SI",2022,"Young","Professionals",27925,35176.8333333333,20.6153671213535,"SI_Young_Professionals",1,0,1,0,0,0,1
"SI",2022,"Young","Service",20930,22852.5,8.4126463187835,"SI_Young_Service",1,0,0,0,0,0,1
"SI",2022,"Young","Technicians",26290.6666666667,28811.1666666667,8.74834410269166,"SI_Young_Technicians",1,0,0,0,0,0,1
"SK",2010,"Young","Clerical",10134.25,11105.75,8.74772077527407,"SK_Young_Clerical",1,0,0,0,0,0,0
"SK",2010,"Young","Craft",8063.75,10378,22.2995760262093,"SK_Young_Craft",1,0,0,0,0,0,0
"SK",2010,"Young","Elementary",7179,8241,12.8867855842738,"SK_Young_Elementary",1,0,0,0,0,0,0
"SK",2010,"Young","Managers",15853.25,16206.75,2.18118993629198,"SK_Young_Managers",1,0,1,1,0,0,0
"SK",2010,"Young","Operators",8093,9795.5,17.3804297891889,"SK_Young_Operators",1,0,0,0,0,0,0
"SK",2010,"Young","Professionals",13215.75,18161.5,27.2320568235003,"SK_Young_Professionals",1,0,1,0,0,0,0
"SK",2010,"Young","Service",7748,8685.75,10.7964194226175,"SK_Young_Service",1,0,0,0,0,0,0
"SK",2010,"Young","Technicians",12737.5,14124.75,9.82141276836758,"SK_Young_Technicians",1,0,0,0,0,0,0
"SK",2014,"Young","Clerical",10626.1666666667,11543,7.94276473475989,"SK_Young_Clerical",1,0,0,0,1,0,0
"SK",2014,"Young","Craft",8833.16666666667,11662.6666666667,24.2611752600892,"SK_Young_Craft",1,0,0,0,1,0,0
"SK",2014,"Young","Elementary",7543.83333333333,8916.83333333333,15.3978430309714,"SK_Young_Elementary",1,0,0,0,1,0,0
"SK",2014,"Young","Managers",14100.1666666667,16482.3333333333,14.4528485044593,"SK_Young_Managers",1,0,1,1,1,0,0
"SK",2014,"Young","Operators",8639,10819.1666666667,20.1509666486944,"SK_Young_Operators",1,0,0,0,1,0,0
"SK",2014,"Young","Professionals",13946,17878.8333333333,21.9971474648793,"SK_Young_Professionals",1,0,1,0,1,0,0
"SK",2014,"Young","Service",8532.33333333333,9195.5,7.21186087397821,"SK_Young_Service",1,0,0,0,1,0,0
"SK",2014,"Young","Technicians",12850.5,14098.1666666667,8.84985045336864,"SK_Young_Technicians",1,0,0,0,1,0,0
"SK",2018,"Mid Career","Agriculture",9712.66666666667,9804.66666666667,0.938328687019787,"SK_Mid Career_Agriculture",0,0,0,0,0,1,0
"SK",2018,"Mid Career","Clerical",12897.3333333333,15385.6666666667,16.1730615074637,"SK_Mid Career_Clerical",0,0,0,0,0,1,0
"SK",2018,"Mid Career","Craft",11368,15688.3333333333,27.5385105704876,"SK_Mid Career_Craft",0,0,0,0,0,1,0
"SK",2018,"Mid Career","Elementary",8656.66666666667,10977.6666666667,21.1429265478396,"SK_Mid Career_Elementary",0,0,0,0,0,1,0
"SK",2018,"Mid Career","Managers",27365.1666666667,40950.8333333333,33.1755560529904,"SK_Mid Career_Managers",0,0,1,1,0,1,0
"SK",2018,"Mid Career","Operators",11540,14328.3333333333,19.4602768407584,"SK_Mid Career_Operators",0,0,0,0,0,1,0
"SK",2018,"Mid Career","Professionals",18536.3333333333,26520.5,30.1056415477335,"SK_Mid Career_Professionals",0,0,1,0,0,1,0
"SK",2018,"Mid Career","Service",10520.8333333333,12994.5,19.0362589300601,"SK_Mid Career_Service",0,0,0,0,0,1,0
"SK",2018,"Mid Career","Technicians",16118,21013.8333333333,23.2981448728219,"SK_Mid Career_Technicians",0,0,0,0,0,1,0
"SK",2018,"Senior","Agriculture",8992.33333333333,10018.3333333333,10.2412244218932,"SK_Senior_Agriculture",0,1,0,0,0,1,0
"SK",2018,"Senior","Clerical",12205.1666666667,13265.5,7.99316522809795,"SK_Senior_Clerical",0,1,0,0,0,1,0
"SK",2018,"Senior","Craft",10900,14380.3333333333,24.2020351869451,"SK_Senior_Craft",0,1,0,0,0,1,0
"SK",2018,"Senior","Elementary",8236.83333333333,10245.8333333333,19.6079707198048,"SK_Senior_Elementary",0,1,0,0,0,1,0
"SK",2018,"Senior","Managers",24052.6666666667,35346.1666666667,31.9511309571523,"SK_Senior_Managers",0,1,1,1,0,1,0
"SK",2018,"Senior","Operators",11232,13508.1666666667,16.850300435539,"SK_Senior_Operators",0,1,0,0,0,1,0
"SK",2018,"Senior","Professionals",17776.8333333333,23681.6666666667,24.934196635935,"SK_Senior_Professionals",0,1,1,0,0,1,0
"SK",2018,"Senior","Service",10014.1666666667,11228.1666666667,10.8120945835622,"SK_Senior_Service",0,1,0,0,0,1,0
"SK",2018,"Senior","Technicians",14875.5,18699,20.4476175196535,"SK_Senior_Technicians",0,1,0,0,0,1,0
"SK",2018,"Young","Clerical",12415.5,13255.8333333333,6.33934745709437,"SK_Young_Clerical",1,0,0,0,0,1,0
"SK",2018,"Young","Craft",12195.8333333333,14810.6666666667,17.6550684191574,"SK_Young_Craft",1,0,0,0,0,1,0
"SK",2018,"Young","Elementary",9505.66666666667,10728.5,11.3979897780056,"SK_Young_Elementary",1,0,0,0,0,1,0
"SK",2018,"Young","Managers",16034.3333333333,20950.5,23.4656293008122,"SK_Young_Managers",1,0,1,1,0,1,0
"SK",2018,"Young","Operators",11478.8333333333,14221.6666666667,19.2863002461034,"SK_Young_Operators",1,0,0,0,0,1,0
"SK",2018,"Young","Professionals",15140,19064.1666666667,20.5839926563798,"SK_Young_Professionals",1,0,1,0,0,1,0
